baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
leptidea_sinapisG00000000299	82.8365432376591	-1.50120777990937	0.756330785440386	-1.9848561090043	0.0471604828026981	0.490081139309629
leptidea_sinapisG00000000928	15.4373018316947	-1.21651543431063	0.823323729606685	-1.47756634549059	0.139523887922598	0.668064606323792
leptidea_sinapisG00000007801	10.6733755222575	-1.02632569565269	0.530386662164793	-1.93505185719359	0.0529839324304696	0.504744278124974
leptidea_sinapisG00000005125	17.6414163184185	-1.63903186409779	1.13761007747396	-1.4407677081564	0.149650319164766	0.677234559526484
leptidea_sinapisG00000014808	299.804357996071	-6.35997688736286	1.23989265082183	-5.12945768583055	2.90578076103882e-07	0.000646536219331137
leptidea_sinapisG00000005091	20.2503721492394	-1.20925444818206	1.0454619317504	-1.15666999577635	0.247407212700949	0.753304103003249
leptidea_sinapisG00000009646	10.7498976517248	1.49719293536209	0.890380372452072	1.68152059690948	0.0926618391784966	0.587804966991176
leptidea_sinapisG00000007557	125.738848307779	4.66332604783106	1.21832715298117	3.82764681589851	0.000129374216181651	0.034891834061112
leptidea_sinapisG00000012734	112.81262246403	1.08416893259952	0.444352471561899	2.43988500567728	0.0146919378576588	0.334808755767221
leptidea_sinapisG00000008513	82.828250519196	1.43904384260082	0.92176508983782	1.5611828419907	0.118480616168354	0.639514409913808
leptidea_sinapisG00000008341	22.5507190959298	-1.60687202712223	0.433686090496196	-3.70515002056845	0.000211265653645329	0.0403102160585643
leptidea_sinapisG00000012431	22.9942965405029	-1.19268589076936	0.285885826219469	-4.17189584576943	3.02075718974622e-05	0.0179231593258275
leptidea_sinapisG00000009341	33.3408281718884	1.1551343978114	0.427395920491912	2.7027267749348	0.00687732527949931	0.240415691601814
leptidea_sinapisG00000012495	308.305385777976	1.99994491346427	1.16437721635208	1.71760910929704	0.0858679376730001	0.580418199435204
leptidea_sinapisG00000010898	442.68126948063	2.56791516116313	1.08833103713651	2.35949823494837	0.0182996679213485	0.368546859018503
leptidea_sinapisG00000000627	13.7537755607404	-1.36141705972864	0.879719363821352	-1.54755836431163	0.121728662276447	0.64434480663728
leptidea_sinapisG00000007057	14.6892881370137	1.0107039497723	0.421418058571702	2.39834038721038	0.0164695525452958	0.353202452176223
leptidea_sinapisG00000003825	37.1854395077956	-1.85070333192056	0.696326494703845	-2.65780972862117	0.00786502831151687	0.257182969485833
leptidea_sinapisG00000004888	17.9524272172392	-1.07804661203026	0.369869041668859	-2.91467111485211	0.00356063553203955	0.182264585657789
leptidea_sinapisG00000002069	27.6204452391781	-1.42058391387907	1.12220356877009	-1.26588789539851	0.205553220674479	0.726693037239967
leptidea_sinapisG00000007538	37.9478956041323	-1.03266930236479	0.800559265516058	-1.28993485785104	0.197073276696693	0.720901012166285
leptidea_sinapisG00000015084	553.583195878644	1.39798571415875	0.655134006597047	2.13389276099448	0.0328515601924239	0.440484014942192
leptidea_sinapisG00000013362	19.3558579034589	-1.41245680253231	0.349901187394511	-4.03673052112216	5.42012662686712e-05	0.0236792581551621
leptidea_sinapisG00000012960	59.1859799716429	-1.45893132475151	1.0544907476568	-1.38354113394871	0.16649900378417	0.692772853519921
leptidea_sinapisG00000006877	15.150102159298	-2.71865460889372	0.991316926494163	-2.74246765714812	0.00609794548154759	0.231253645871689
leptidea_sinapisG00000000649	581.452209819963	1.12696551911069	0.533601482183659	2.11199847964965	0.0346865797000886	0.449697530559308
leptidea_sinapisG00000011321	14.297587071246	1.23209721421984	0.988135155929732	1.24689138608834	0.212437325617843	0.728209039018607
leptidea_sinapisG00000004185	13.410976302753	-2.5325425207589	0.831050415714235	-3.04739937899235	0.00230830792966646	0.153826107453743
leptidea_sinapisG00000010050	27.4157942923355	1.15298405491293	0.978763318535909	1.17800088446064	0.238796253625982	0.751333565388394
leptidea_sinapisG00000013791	20.8799182366281	4.24126650094528	1.22385511006073	3.46549723580828	0.000529251967411128	0.0703036195516274
leptidea_sinapisG00000007678	22.5291279981482	-2.52893323344453	0.767243536802588	-3.29612842876932	0.000980271916843156	0.0958727479110339
leptidea_sinapisG00000012518	22.8240038941601	-1.14608601137324	0.318054091810183	-3.60343111717371	0.000314044000748161	0.0499835348626407
leptidea_sinapisG00000007216	26.7107699080407	-2.63758788446489	1.21249210177939	-2.1753443841771	0.0296043188368936	0.428916193299956
leptidea_sinapisG00000008782	21.9478741999623	1.29751254214165	0.740287791157678	1.75271368465036	0.0796511655393267	0.568372306089089
leptidea_sinapisG00000011152	3644.87954484845	1.04052878132907	0.563371781907241	1.84696645225371	0.0647520025560973	0.540612404079986
leptidea_sinapisG00000005139	25.0108228520965	-1.68948939879005	0.609029114010586	-2.77407000736698	0.00553597636675746	0.219956203857774
leptidea_sinapisG00000002295	30.2576061576421	1.02706694170327	0.509662376037503	2.01519082041813	0.043884658985083	0.482839386346586
leptidea_sinapisG00000001581	11.905396846591	-1.60229792561644	0.477104827165115	-3.35837709950883	0.000784015763307438	0.0883258264991924
leptidea_sinapisG00000007864	17.9286527389545	1.72652946498384	0.61770142141044	2.79508740815512	0.00518856844995004	0.210859631071029
leptidea_sinapisG00000012401	1281.46609917246	1.58270750795259	1.43871601621279	1.10008333132958	0.271295815733698	0.762473421296127
leptidea_sinapisG00000012742	13.4664853499616	-1.74674091078266	0.889541199157146	-1.96364250743835	0.0495715642308908	0.498267663906215
leptidea_sinapisG00000001323	37.6088477042251	1.02361812938428	0.483557521497137	2.1168487385225	0.0342726873945373	0.449697530559308
