baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
leptidea_sinapisG00000003000	51.6917316211131	0.375211674280497	0.605407867809921	0.619766762592358	0.535411354067057	0.98696021483043
leptidea_sinapisG00000003002	91.7452648958575	0.470587158576178	0.364693243725951	1.29036434502692	0.19692418559526	0.96302385764445
leptidea_sinapisG00000003004	21.5968587558876	-0.373514318436735	0.504939786742521	-0.739720513699979	0.459469598162255	0.980539854181054
leptidea_sinapisG00000003006	36.0421216060117	0.220824228879689	0.386143396221492	0.571871048528885	0.567409339209348	0.98696021483043
leptidea_sinapisG00000003007	64.9592644409482	-0.347274955596715	0.588772758517711	-0.589828504414863	0.555305630490877	0.98696021483043
leptidea_sinapisG00000008438	31.7709543584386	-0.777829446770454	0.604330127115002	-1.28709361302855	0.1980616613576	0.96302385764445
leptidea_sinapisG00000015428	22.7913917297826	0.461299969948529	0.496906459527417	0.928343677373904	0.35322932435034	0.976229518413564
leptidea_sinapisG00000003009	73.6698654566213	-0.0570068093830032	1.00346232876629	-0.0568101140907704	0.954696457072365	0.99767223245298
leptidea_sinapisG00000006942	69.9775841532603	0.856587011224667	0.524468347079666	1.63324825224305	0.102416795400701	0.957787952889852
leptidea_sinapisG00000001481	35.4310833404679	-0.153573182960458	0.448934153153118	-0.342083982432227	0.732287691271436	0.990452327698902
leptidea_sinapisG00000007433	116.131322158527	0.553621807755622	0.605373240485033	0.914513180846999	0.360447255130565	0.976944502081233
leptidea_sinapisG00000011648	42.0836065580152	-0.0207089495025954	0.378036959251209	-0.0547802245145933	0.956313555293145	0.99767223245298
leptidea_sinapisG00000011138	27.4218825529875	-0.174628104392738	0.376955701878358	-0.46325895462669	0.643178762792517	0.988404480253538
leptidea_sinapisG00000013490	21.6624316838358	0.718874184208397	0.481305596913138	1.49359198982706	0.135282294351021	0.957787952889852
leptidea_sinapisG00000001745	47.396876271741	-0.0874049256134271	0.50033533663277	-0.174692689510314	0.86132111237026	0.991056580078577
leptidea_sinapisG00000001747	90.6008320222618	0.78693276970236	1.23102195446731	0.639251612732515	0.522659260797742	0.985651152036368
leptidea_sinapisG00000001746	10.176710120634	-0.212608132121256	0.554768397698964	-0.383237641154579	0.701543571001885	0.990452327698902
leptidea_sinapisG00000001741	39.8538757448823	0.297735228757528	0.357818097318986	0.832085439468716	0.405360719907582	0.976944502081233
leptidea_sinapisG00000001743	55.7415537247496	0.596641140862596	0.550656899230366	1.08350797328881	0.278583013728486	0.972430746633761
leptidea_sinapisG00000000299	58.2847988407446	0.720809430826938	0.909191764776571	0.792802419414867	0.427892946689208	0.97924614210627
leptidea_sinapisG00000013494	19.2997926440899	-0.328979821372158	0.422269155386758	-0.779076134677288	0.435934867497699	0.97924614210627
leptidea_sinapisG00000000928	13.9785350040691	-0.219258622655692	0.705044080976416	-0.310985693762638	0.755811497494849	0.99047737465685
leptidea_sinapisG00000000924	20.66805680146	0.0850269755628017	0.514778345640415	0.165172012931164	0.868808593125157	0.991523722226044
leptidea_sinapisG00000000295	22.5010956407895	-0.230130898737713	0.492480986503819	-0.467288900575511	0.64029319650662	0.988404480253538
leptidea_sinapisG00000000296	29.9296649969987	0.95294825522113	0.611128176347577	1.55932632809773	0.1189191633594	0.957787952889852
leptidea_sinapisG00000010942	116.59202328506	-0.00512007834433578	0.482958445309911	-0.010601488376604	0.991541394549044	0.999118969501547
leptidea_sinapisG00000008524	26.2716900701636	0.174893975947979	0.373365601501593	0.468425519770954	0.639480321838467	0.988404480253538
leptidea_sinapisG00000001485	54.4493883159754	-0.291319250282499	0.534530580848376	-0.545000156623656	0.585753409890892	0.988232293042466
leptidea_sinapisG00000010512	37.2507060694791	-0.872996898818809	0.603210291375671	-1.44725133390524	0.147826543884069	0.957787952889852
leptidea_sinapisG00000010510	82.0375235733568	-0.0264215799390552	0.410113837234096	-0.064424990186258	0.948631832065593	0.997262241311646
leptidea_sinapisG00000010516	17.6901783528055	-0.164650439476067	0.553730384717651	-0.297347669588373	0.766201091367854	0.99047737465685
leptidea_sinapisG00000010517	66.3480474758829	-0.316580272261228	0.355396477151322	-0.890780558093245	0.3730469072477	0.976944502081233
leptidea_sinapisG00000010514	109.673016343426	-2.07454145813846	0.790894431878451	-2.62303206916152	0.00871510688901168	0.793671583999371
leptidea_sinapisG00000010515	60.6946718551152	-0.0168521508017991	0.36691214268004	-0.0459296622856517	0.963366312032957	0.997931496406769
leptidea_sinapisG00000010518	89.9621331436225	-0.273687273931747	1.27668119371643	-0.214374015438452	0.830255403322329	0.991056580078577
leptidea_sinapisG00000001528	13.8556607736668	-0.177852625401108	0.653086500000877	-0.272326292766532	0.78537114121349	0.99047737465685
leptidea_sinapisG00000001525	39.2156323191842	-0.663043443830597	0.381468388189145	-1.73813470358083	0.0821870812555052	0.957787952889852
leptidea_sinapisG00000001526	190.945857473485	-0.427731926845846	0.315480587696428	-1.35581060618992	0.175159435826191	0.957787952889852
leptidea_sinapisG00000014462	145.688848594594	0.893603272017492	0.95226700262925	0.938395712074675	0.348041088722501	0.974998057051934
leptidea_sinapisG00000014460	10.7106691288817	0.189448418049047	0.518444573484481	0.36541691771554	0.714800214611921	0.990452327698902
leptidea_sinapisG00000014466	4039.01153128128	1.59978521446919	1.2775660743781	1.2522132878708	0.210492155367016	0.96302385764445
leptidea_sinapisG00000014467	305.694278268351	0.15603429485928	0.497954745907711	0.313350351897637	0.754014499558283	0.99047737465685
leptidea_sinapisG00000014464	30.0898484889989	-0.469035907314945	0.375333660705986	-1.24965052810001	0.211427236664782	0.96302385764445
leptidea_sinapisG00000014468	44.1066888758644	0.335932716327207	0.425202114649495	0.790054199528439	0.429496116070626	0.97924614210627
leptidea_sinapisG00000008362	23.8767139377758	-1.0896625203581	0.510371634708123	-2.13503738502487	0.0327579565055999	0.903096234934021
leptidea_sinapisG00000008365	97.3273816120807	0.0857178258606032	0.408621943750831	0.209772938461847	0.833844895100738	0.991056580078577
leptidea_sinapisG00000010778	171.325433380122	0.277677212445086	0.374416252420835	0.741627027805896	0.458313343247086	0.979780202088525
leptidea_sinapisG00000010774	17.1375455058373	0.349120648360092	0.713378074542706	0.489390774427554	0.624565066248982	0.988404480253538
leptidea_sinapisG00000010771	1280.85317631633	0.411984158529657	1.20857684055141	0.340883711077642	0.733191127861091	0.990452327698902
leptidea_sinapisG00000014921	25.5068753755434	-0.494397553064121	0.558977960525551	-0.88446698792791	0.376444175403981	0.976944502081233
leptidea_sinapisG00000012241	73.1144658825659	0.832078861475498	0.568725155859173	1.46305970977928	0.143451041233013	0.957787952889852
leptidea_sinapisG00000009389	42.9106401653459	0.010317427984983	0.427799861978594	0.0241174177505911	0.980758950007388	0.999118969501547
leptidea_sinapisG00000009388	62.0619007324924	-0.174300688514624	0.500643450483323	-0.348153338161826	0.727725028885155	0.990452327698902
leptidea_sinapisG00000005420	11.4896670468157	-1.23903650932447	0.580648997689891	-2.13388211166121	0.0328524321348679	0.903096234934021
leptidea_sinapisG00000005159	97.6191481026298	-0.703818670980725	0.793139021222168	-0.887383739985699	0.374872334655131	0.976944502081233
