baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
leptidea_sinapisG00000003000	44.8283553347644	0.395517781282288	0.357315052487215	1.10691609135733	0.268330208061331	0.693876319046595
leptidea_sinapisG00000003001	9.89555252196254	-0.118686960358673	0.32176358733469	-0.368863864745571	0.712229198728889	0.931014179744141
leptidea_sinapisG00000003002	88.6552196950869	0.132371937221782	0.222632265874418	0.594576606862775	0.552126520890938	0.873294410451082
leptidea_sinapisG00000003003	7.20901225284479	0.0627697534900259	0.517806707775879	0.121222364537607	0.903514910404163	0.980706103692697
leptidea_sinapisG00000003004	23.9329430612737	-0.139119263632471	0.298009381130604	-0.466828470649726	0.640622604606359	0.911011680402471
leptidea_sinapisG00000003005	9.02756098585064	-0.840568044705729	0.684509503155858	-1.2279859385887	0.219452246570716	0.646024717851224
leptidea_sinapisG00000003006	42.7482935618429	-0.285108507230409	0.196497322929464	-1.45095364649193	0.146792768099471	0.567273437300785
leptidea_sinapisG00000003007	65.9150800114327	0.0567886586822459	0.281760763452286	0.201549207868549	0.840269156454074	0.965733558922795
leptidea_sinapisG00000003008	5.40110043488086	0.298685218109396	0.388597584900423	0.768623454481667	0.442116877689924	0.815816786039004
leptidea_sinapisG00000008438	28.9110426216678	0.271647924819463	0.39091233158174	0.694907535201818	0.487113250152657	0.84185822949873
leptidea_sinapisG00000015428	27.3894721018835	-0.369423588427758	0.233524730500911	-1.58194632163944	0.113661825059352	0.513719968037011
leptidea_sinapisG00000003009	76.0004543535606	0.0191253204624483	0.460055757085758	0.0415717446589485	0.966840098258014	0.988937169373685
leptidea_sinapisG00000006942	106.595435097529	-0.823639599451494	0.298696342950271	-2.75744788609153	0.005825449825619	0.139996519885437
leptidea_sinapisG00000008520	5.50801486977437	-0.77361151540778	0.602186258186874	-1.28467148642191	0.198907106291349	0.628595510880365
leptidea_sinapisG00000001481	33.4253526135345	0.212795069053282	0.194933709469935	1.09162786483628	0.274996703228627	0.700006131028284
leptidea_sinapisG00000007433	121.858159540994	-0.0584365464553177	0.333210105514283	-0.175374472407208	0.8607853977869	0.972448628212725
leptidea_sinapisG00000011641	2.61094388673398	0.282739613057799	0.534341999416424	0.529136046514387	0.596711077450387	0.892074817576955
leptidea_sinapisG00000011132	3.24368432562154	-0.893902847776658	0.661251577052762	-1.35183473098217	0.176428190932952	0.601003822975699
leptidea_sinapisG00000011131	15.2190023626583	-0.802474972297459	0.312771965390355	-2.56568702152039	0.0102971693640735	0.18494881942935
leptidea_sinapisG00000011130	7.8935997172115	-0.372932504592384	0.335252853600922	-1.11239173831557	0.265969755259997	0.69227588780439
leptidea_sinapisG00000011648	39.7804625772118	0.227762182562703	0.186986167488476	1.21806968730315	0.223197491881432	0.648508923707961
leptidea_sinapisG00000011139	4.55755642819082	0.279283799207275	0.574484745489554	0.486146588573523	0.626863237264791	0.904787585514847
leptidea_sinapisG00000011138	24.4157184026893	0.338304553331285	0.196600430777349	1.72077218749544	0.08529217119077	0.456449923939139
leptidea_sinapisG00000001486	4.38428533208632	2.00272685809041	0.59624869152565	3.35887841190215	0.000782594923656095	0.0475750496840996
leptidea_sinapisG00000013490	24.0382040875103	-0.156091426516489	0.25096858945435	-0.621956025875028	0.533970783624467	0.864102158326569
leptidea_sinapisG00000001745	44.8689012112128	0.203308159002522	0.305704398045864	0.665048197873882	0.506019665948635	0.852694579574354
leptidea_sinapisG00000006722	2.47661748539922	-0.0408846100110488	0.551991148108036	-0.074067510233057	0.940956667305433	0.983155763425711
leptidea_sinapisG00000001747	541.935273983365	-3.13659210567355	0.938764973180238	-3.3411899626461	0.000834201262235721	0.0489118361390163
leptidea_sinapisG00000001746	11.6309801730164	-0.255202821713011	0.342464737971825	-0.745194448994651	0.456154178132754	0.824847842724502
leptidea_sinapisG00000001741	35.3332884414321	0.361516362188856	0.201204022940947	1.79676507907081	0.0723729224040542	0.429678932904715
leptidea_sinapisG00000001740	3.85598399758006	-0.450265024967929	0.409241095606721	-1.10024391441037	0.27122586157897	0.695542718008802
leptidea_sinapisG00000001743	55.672918189106	0.0497955850873735	0.365734078311116	0.136152434351535	0.891700776801736	0.977579582424076
leptidea_sinapisG00000000299	90.3746263353751	-0.886662705997086	0.524621347022146	-1.69010031907767	0.0910087638668443	0.467499140050057
leptidea_sinapisG00000013494	16.6358692086826	0.442842854921559	0.231941195894057	1.90928934902895	0.0562247755378079	0.392001922440908
leptidea_sinapisG00000000928	10.1696019550268	0.854675344276779	0.415176345660968	2.05858390828148	0.0395341155875074	0.334514044044805
leptidea_sinapisG00000000929	6.51487783152157	0.351784607951555	0.399649183972018	0.880233519946799	0.378732818271275	0.773945864353489
