baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
leptidea_sinapisG00000003009	201.43800312784	-3.35636396411761	0.606101193663554	-5.53762968825421	3.06592654708699e-08	8.82875599498452e-06
leptidea_sinapisG00000004612	5.80437154986834	-2.95830909189262	0.959866366978338	-3.08200098853905	0.00205614154621456	0.0469208860281275
leptidea_sinapisG00000010510	147.067990225017	0.442170188569587	0.127570826090576	3.46607607804972	0.000528113821893882	0.0183678581878334
leptidea_sinapisG00000010514	55.1987597711188	-0.837780419066299	0.249807277373759	-3.35370701716115	0.000797367424471773	0.0247110071269169
leptidea_sinapisG00000010772	4.55898998388473	-2.96910786028374	0.860278028806381	-3.45133522054878	0.000557820261780986	0.0189866889781114
leptidea_sinapisG00000012925	9.67560642475904	-0.993478458092722	0.31792113611384	-3.12492107393886	0.00177852772689935	0.0424185199662623
leptidea_sinapisG00000011135	40.5777522553363	-1.54275518087086	0.44525662263101	-3.4648674549853	0.000530492866693725	0.0183678581878334
leptidea_sinapisG00000003275	50.7625585577785	-0.519742962563194	0.147661543686074	-3.51982614829058	0.000431829749269499	0.0160000092709042
leptidea_sinapisG00000013524	5914.30694505706	0.971127329893632	0.318239486535163	3.05156139002986	0.00227654490113352	0.0499100160530167
leptidea_sinapisG00000004728	15.4590445875825	-3.14190718352458	0.799716430702614	-3.92877657992368	8.5379115601825e-05	0.00451206157767329
leptidea_sinapisG00000011367	335.793449594819	0.605339410515221	0.188045887419169	3.21910475588266	0.00128591498659218	0.034068264855863
leptidea_sinapisG00000010189	37.630883836272	-3.90067924347287	0.91131521791833	-4.28027445035209	1.86662979014906e-05	0.00132910456706278
leptidea_sinapisG00000002513	84.8434641423316	-0.479603630246281	0.154694706183081	-3.10032348281312	0.00193309396619818	0.0450352587345614
leptidea_sinapisG00000005040	380.600486073857	8.26677505262252	0.964216141640043	8.57357048447819	1.0032508235365e-17	1.00736415191299e-13
leptidea_sinapisG00000005777	25.3662595822256	-4.98249668412117	1.06201938752364	-4.69153081634325	2.71168417341651e-06	0.000280701245209022
leptidea_sinapisG00000009640	86.2002476261693	-1.95292055948794	0.527069275809411	-3.705244545869	0.000211186879250392	0.00921968458501384
leptidea_sinapisG00000007557	11.2761189109821	-1.90919229087248	0.581580460006632	-3.28276553660471	0.00102794123137883	0.0294061478754269
leptidea_sinapisG00000007555	22.0236242326179	-0.806911706315173	0.241700639441471	-3.3384756787562	0.000842394044593001	0.0256317533386616
leptidea_sinapisG00000008420	13.5004445979276	1.90507110366333	0.491203358187253	3.87837556871321	0.000105156289306848	0.00541474000476954
leptidea_sinapisG00000003021	236.071085832882	-1.03254447885919	0.217183599125809	-4.75424701964285	1.99187380706629e-06	0.000221702359791806
leptidea_sinapisG00000011359	43.559354726335	1.42826445475665	0.463521650958753	3.08133277442901	0.00206076194984605	0.0469208860281275
leptidea_sinapisG00000008047	274.675519561231	-6.31660566235093	1.14223387223525	-5.53004583027284	3.20147135168268e-08	8.9294371784016e-06
leptidea_sinapisG00000001724	120.706501732884	-1.82340829190358	0.484750384311946	-3.76154068344211	0.000168869946619708	0.00785010710189114
leptidea_sinapisG00000003258	139.535257409377	0.449322735030497	0.144185976622712	3.11627209216212	0.00183153193163003	0.0432715579423462
leptidea_sinapisG00000006069	5.59924616607749	-2.89953019745236	0.856073574057891	-3.38701051558949	0.000706586794645568	0.022523295254083
leptidea_sinapisG00000000606	17.7466238632198	0.945902538556061	0.307467750187174	3.07642846438442	0.00209496565272196	0.0475917423506362
leptidea_sinapisG00000002704	19.9455206314721	-1.54493098765272	0.444454699394037	-3.47601451792287	0.000508924735158302	0.0179933565694525
leptidea_sinapisG00000010776	156.773289195341	-1.80408537608916	0.327146696155266	-5.5146067415363	3.49560699766334e-08	9.48632158473988e-06
leptidea_sinapisG00000012495	53.6771979803034	-2.11491289992148	0.642870221898408	-3.28979757948052	0.00100259479519608	0.0291798676480113
leptidea_sinapisG00000011560	9.35338856780854	-2.68972435609451	0.768695356604322	-3.49907714803462	0.000466871475813704	0.016733476559691
leptidea_sinapisG00000008756	9.6412272589735	-1.77431832607635	0.492974997752515	-3.5992055056859	0.000319190877231435	0.0127182365011144
leptidea_sinapisG00000012798	2.77317534934237	2.3701972767453	0.557651097724094	4.25032298227088	2.13462481495781e-05	0.00147819088048216
leptidea_sinapisG00000009882	20.8742136312625	-3.79413132149732	0.841107691007344	-4.51087460269602	6.45608797102671e-06	0.000549369316246434
leptidea_sinapisG00000007282	9.78152502361885	-4.11861980657152	0.993394467908307	-4.14600638479868	3.38324395823123e-05	0.00216376768054776
leptidea_sinapisG00000001707	687.884973496702	-6.03682554661843	1.09027549948388	-5.53697258122023	3.07744706527695e-08	8.82875599498452e-06
leptidea_sinapisG00000005115	270.754783192946	1.92490954454607	0.388054859413999	4.96040572060577	7.03460972570288e-07	0.000105424651128034
leptidea_sinapisG00000005111	13.6920507969364	0.836989063527651	0.252730469712475	3.31178533589508	0.000927026494429538	0.0273772736193147
leptidea_sinapisG00000011796	81.8358650568175	0.656771136510768	0.212915967568955	3.08464951694177	0.00203792148463406	0.0466122314970629
leptidea_sinapisG00000007846	15.3827665195038	-1.62298668625916	0.329536893016445	-4.92505306887799	8.43374623743163e-07	0.000112324661881593
leptidea_sinapisG00000002722	431.030025312518	-6.80683145004109	1.16259765171	-5.85484706598994	4.77449161659007e-09	1.71216679722074e-06
leptidea_sinapisG00000007073	4.82235164935667	2.58787882035512	0.765119359775899	3.38232040176463	0.000718762592852693	0.0228389088444111
leptidea_sinapisG00000009985	8.8720129989763	-1.05488498462141	0.300556571938323	-3.50977181373324	0.000448491398928088	0.0163163120892642
leptidea_sinapisG00000000517	304.694247973473	-6.00597086163627	1.12960742341265	-5.31686560937396	1.05569980631915e-07	2.13961525758342e-05
leptidea_sinapisG00000000810	256.392740537336	3.62456114304328	0.593043912024552	6.11179217854145	9.85184276267077e-10	5.20643964105143e-07
leptidea_sinapisG00000013791	7.00221483711966	-3.60975584120866	0.981620463112873	-3.6773437156776	0.000235675380295233	0.010069857419338
leptidea_sinapisG00000007980	7.83491121000604	-1.41989834487354	0.44373811103324	-3.19985664870507	0.0013749595568897	0.0355823940998183
leptidea_sinapisG00000002006	25.0330231969807	2.24729125512181	0.473779945425059	4.7433228797931	2.10240769122523e-06	0.000226992211049383
leptidea_sinapisG00000008427	11.0747701331747	4.52324034426848	0.851001977535093	5.31519369363858	1.06543932754876e-07	2.13961525758342e-05
leptidea_sinapisG00000013245	11.4755899901237	-2.58791696682672	0.753992655940333	-3.43228405003392	0.000598520327279165	0.0201669214973493
leptidea_sinapisG00000006207	7.00270336106646	-1.79562376593854	0.47038496071337	-3.81734943909636	0.000134893053896102	0.00653001523564076
leptidea_sinapisG00000002916	10.6400533269724	-3.45345306008839	0.866261359806077	-3.98661791963281	6.70218249989126e-05	0.00382367127735273
leptidea_sinapisG00000004052	188.726915562617	-6.25633004234712	1.08268003734092	-5.77855860140615	7.53433020110889e-09	2.3641315484167e-06
leptidea_sinapisG00000004516	9476.51711116605	-10.2732819453359	1.34349782726771	-7.64666807554789	2.06253817552656e-14	9.49213397500014e-11
leptidea_sinapisG00000006738	17.6835620791756	2.91708309103343	0.698597731980545	4.17562634044547	2.97167267277938e-05	0.001950233026626
