baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
leptidea_sinapisG00000012926	26.0230611717212	-2.08001662521928	0.591908364367483	-3.51408554167333	0.000441270686107082	0.0288240275091742
leptidea_sinapisG00000009186	19.6797002638627	-0.680857651156249	0.202891936548117	-3.3557649591204	0.00079145801801952	0.0393412546517995
leptidea_sinapisG00000009986	26.9164512852943	1.59143951862043	0.43658612954898	3.64519028642639	0.000267194025607494	0.0223172714831177
leptidea_sinapisG00000014801	3539.56492317116	0.518467504757314	0.142807931677561	3.63052316959492	0.000282847311144303	0.0226945992170114
leptidea_sinapisG00000011050	4.01545290339812	2.42432320783809	0.522655951911433	4.63846857377587	3.5100029286756e-06	0.00111771655760014
leptidea_sinapisG00000011366	8.97866544437974	1.3332480080572	0.360441408217578	3.69893130384286	0.000216509186277045	0.0195241469748946
leptidea_sinapisG00000005040	364.540427483258	9.29073544386827	1.08441380118428	8.56751862962451	1.05738759254032e-17	5.38738978399295e-14
leptidea_sinapisG00000007557	20.1396169000522	-3.26904571844029	0.939805912141155	-3.47842642423097	0.000504366876382803	0.0311484755778228
leptidea_sinapisG00000011827	974.7169943719	0.579592877046511	0.174801560051761	3.31571913245445	0.000914076460187568	0.0424632589339357
leptidea_sinapisG00000008345	144.042773460988	0.944875754886291	0.237384124013129	3.98036624738237	6.880917224827e-05	0.00947520898932258
leptidea_sinapisG00000005176	22.4896717480621	1.53408835715543	0.401544862293579	3.82046565953524	0.000133199951036266	0.0149154670446105
leptidea_sinapisG00000013361	515.493076944073	-1.31812879250334	0.379729574047617	-3.47123027172504	0.000518079520101991	0.0314239899395195
leptidea_sinapisG00000012010	8.94436238150926	1.48638177502495	0.397844298917007	3.7360891662168	0.000186904416216352	0.0180055975211921
leptidea_sinapisG00000012946	17.1931388131732	1.37218300707806	0.369761056253459	3.71099926255478	0.000206442705419711	0.0189518123263681
leptidea_sinapisG00000012495	179.810855720432	-4.07933320215453	0.93030493710527	-4.38494201143096	1.16016680102639e-05	0.00281478564344261
leptidea_sinapisG00000006830	1822.90630075255	1.27263124534344	0.380997602617435	3.34026050715419	0.000836998368449408	0.0403912379819288
leptidea_sinapisG00000013225	42.1772057943662	1.80220855521822	0.366226633426442	4.9210199115139	8.60943700361035e-07	0.000438650815333947
leptidea_sinapisG00000012798	5.20518083426433	2.40196681913306	0.651408861906672	3.68734132984084	0.000226609304745363	0.0200795549161326
leptidea_sinapisG00000003629	6.30103265406304	-2.32330204552721	0.607460284294538	-3.82461554375581	0.000130976310345915	0.014829428915832
leptidea_sinapisG00000005753	96.8429772279757	0.714718704696999	0.211782473910453	3.37477739068814	0.000738754223999675	0.037730775870703
leptidea_sinapisG00000007284	351.669621296943	1.8643746066357	0.494167149794224	3.77276111415347	0.000161450856206016	0.0166180224721141
leptidea_sinapisG00000002932	18.2663104326824	-1.82822752991781	0.547077213246307	-3.341808954296	0.000832343279632668	0.0403912379819288
leptidea_sinapisG00000005115	383.396814209004	2.34967784142038	0.404278685847339	5.81202503044559	6.17216088559951e-09	6.98825771380656e-06
leptidea_sinapisG00000010431	83.0173804761726	1.50154358688049	0.463854589451357	3.23709977442824	0.00120751185391072	0.0492181831654009
leptidea_sinapisG00000005562	73.5627492653944	-0.501594532667591	0.135511817839939	-3.7014818387283	0.000214344000585664	0.0195014764818564
leptidea_sinapisG00000000868	32.7317136956975	0.723400745704215	0.221014593215847	3.27309041081159	0.00106378444587236	0.0457382426305456
leptidea_sinapisG00000011328	4.67907802726558	-2.44392224752849	0.711184022118319	-3.43641332133569	0.000589470939567891	0.0331862368740155
leptidea_sinapisG00000004188	4.5227751211753	-1.70843027981677	0.526308495637557	-3.24606251652317	0.00117013140519761	0.0484800476326074
leptidea_sinapisG00000006586	110.772254655955	3.0495085114404	0.663652031865447	4.59504132439494	4.32663514888003e-06	0.00129671800491434
leptidea_sinapisG00000000810	317.096759445831	4.22464680011586	0.575270366886927	7.34375876681692	2.07677293356813e-13	7.05410539768642e-10
leptidea_sinapisG00000002006	20.1003329253639	3.15001089068083	0.355612603361949	8.8579843934122	8.14741193750311e-19	8.30221276431567e-15
leptidea_sinapisG00000003359	28.613779682814	-0.764542935069877	0.225870975771601	-3.3848657732943	0.000712130686617309	0.0370969928458007
leptidea_sinapisG00000006738	47.0496797596206	1.99805154302891	0.361792651862095	5.52264268703421	3.3393840809417e-08	2.61756336806123e-05
leptidea_sinapisG00000009477	9.08415391183946	2.40872734831295	0.591639603183339	4.07127470059933	4.67565713712888e-05	0.00732999172728359
leptidea_sinapisG00000010859	45.0357528767044	3.47034575942914	0.910998412021653	3.80938727623891	0.000139311602445491	0.0151019705204207
leptidea_sinapisG00000005647	5.09869263085352	1.80545474394569	0.483622128624242	3.73319299735448	0.000189067608907513	0.0180055975211921
leptidea_sinapisG00000004746	24.9932818139966	1.01020763144219	0.31318845053867	3.22555838091947	0.00125727190780413	0.0496995068060188
leptidea_sinapisG00000007097	21.4125874010372	0.880910207202842	0.242637253342595	3.6305645364318	0.000282801978875655	0.0226945992170114
leptidea_sinapisG00000007093	2.6704567899303	2.06408123339526	0.592853922871968	3.48160171294172	0.000498424446054793	0.0309691774713314
leptidea_sinapisG00000000604	2.66207121944322	1.72675457846722	0.52216371394988	3.30692181845665	0.000943272143348399	0.0427197472920897
leptidea_sinapisG00000001365	33.6113473777576	-1.06170527448364	0.258173591268482	-4.11236977905901	3.91618373220501e-05	0.00643643745664016
