baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
leptidea_sinapisG00000001747	887.918278758518	-1.93156771949461	1.02893886262263	-1.87724245789619	0.0604848707877275	0.389915843987552
leptidea_sinapisG00000000928	13.3764800509193	-1.32162932480593	0.609999645453074	-2.16660670978635	0.0302648553422072	0.301142752566882
leptidea_sinapisG00000007801	10.7649626529318	-1.45755457591563	0.453280576690927	-3.21556812902987	0.00130186588755355	0.0750689415773975
leptidea_sinapisG00000005125	25.637258538719	-1.06053185861223	0.863163341840086	-1.22865720450013	0.219200357935755	0.617770364089403
leptidea_sinapisG00000011363	16.7290511470634	-1.02654927351665	0.462708553572353	-2.21856558646074	0.0265162929589255	0.285789604857415
leptidea_sinapisG00000014808	56.9456093908643	-3.29768964436459	0.899550493792032	-3.6659305587875	0.000246440796949164	0.0304775927700684
leptidea_sinapisG00000005040	27.9573805670449	-5.12957037095657	1.10174763372826	-4.65584877509412	3.22648701713956e-06	0.00297008180925773
leptidea_sinapisG00000007557	18.796640902022	3.31153054222396	0.855502869815821	3.87085848459736	0.000108452741109076	0.0173609098398509
leptidea_sinapisG00000008513	55.1331724362943	1.13150034338247	0.736296813773841	1.5367448591595	0.124355801208364	0.513090507268397
leptidea_sinapisG00000008341	16.9268924052431	-1.44584930379542	0.362068581496082	-3.99330231256496	6.51594058982912e-05	0.0136096279119564
leptidea_sinapisG00000012431	18.9863138740021	-1.03891113192757	0.249670620915979	-4.16112688035164	3.16681070813303e-05	0.00960156575669107
leptidea_sinapisG00000011566	66.4461673914785	-6.53195069205655	1.08822633705479	-6.0023824728731	1.94443000927005e-09	6.09189921904306e-06
leptidea_sinapisG00000000627	12.6287884144273	-1.14566630067896	0.680728868235219	-1.68299943507477	0.0923752007849877	0.46449440123452
leptidea_sinapisG00000007057	12.558284994656	1.09032082763993	0.314373597785175	3.46823281382872	0.00052389320225294	0.0460193664296764
leptidea_sinapisG00000003825	40.7694111693715	-1.58815603006654	0.50520622359386	-3.14357970250041	0.00166894959113108	0.0846215338745781
