baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
leptidea_sinapisG00000003000	47.9203423705736	-0.228650337461683	0.345917247402481	-0.660997215890898	0.50861409902719	0.84693910341075
leptidea_sinapisG00000003001	11.2046811223894	-0.15889256891328	0.300339838613707	-0.529042599365733	0.59677589892279	0.884327106947624
leptidea_sinapisG00000003002	149.934265039439	0.296790023294294	0.169340552666999	1.75262226690567	0.0796668665602034	0.487013382159193
leptidea_sinapisG00000003003	56.3513016803609	-0.426989021516365	0.773638188159451	-0.551923403021518	0.581000833442068	0.876920651352067
leptidea_sinapisG00000003004	27.5596555228803	0.12222933404545	0.273576131060927	0.446783619504543	0.655031299523061	0.906601661263777
leptidea_sinapisG00000003005	14.9308563523809	0.766043928878895	0.602545949826812	1.27134524611621	0.203605852401903	0.649890270173488
leptidea_sinapisG00000003006	58.0341363888511	0.206958006419891	0.170435056916822	1.21429247106653	0.224636059654298	0.672255326101473
leptidea_sinapisG00000003007	170.794750866446	-0.339536550035047	0.449256313377568	-0.755774687911155	0.449784295308508	0.820079748267319
leptidea_sinapisG00000008438	27.6627495126425	-0.354625731947329	0.377593755923344	-0.939172659463473	0.347642103887746	0.761593443778534
leptidea_sinapisG00000015428	38.8647969778857	0.115841503962351	0.222209560464107	0.521316471354359	0.602146328531727	0.887481370521748
leptidea_sinapisG00000003009	201.43800312784	0.939334071957459	0.76638063183004	1.22567564072493	0.220320760485363	0.66725392584192
leptidea_sinapisG00000006942	111.247583163623	-0.0584629408778832	0.258650510065356	-0.226030642132161	0.821177587996719	0.953363907708666
leptidea_sinapisG00000001481	30.0597519545802	-0.0525863908103843	0.237869127409729	-0.221072786464653	0.825035759286271	0.954501690056731
leptidea_sinapisG00000007433	371.257291777018	0.058016116697814	0.268134740313707	0.216369265056581	0.828699921763466	0.955532581893983
leptidea_sinapisG00000011131	18.7020490144071	0.254837569576587	0.269862016549916	0.944325447629086	0.345003365704908	0.760580360315115
leptidea_sinapisG00000011648	44.9938216787556	0.146854512940436	0.17049071493239	0.861363699475791	0.389037762448022	0.78475358571261
leptidea_sinapisG00000011138	42.2941228857734	0.37254937222664	0.205997171664689	1.80851692873267	0.0705260844852382	0.461364120909542
leptidea_sinapisG00000013490	21.6734921948183	-0.0585704230992283	0.288200594484355	-0.203227974612689	0.838956848470197	0.958296371723426
leptidea_sinapisG00000001745	67.7665164492667	0.272893772258168	0.330491672645376	0.825720569822008	0.408962620958191	0.795903770995992
leptidea_sinapisG00000001747	427.888981093827	-0.656322142699907	0.982961028104148	-0.667699048013902	0.504325717815111	0.845483006443196
leptidea_sinapisG00000001746	21.5458958619731	-0.166210285099233	0.389578710470178	-0.426641088520047	0.669640765530753	0.912056656452604
leptidea_sinapisG00000001741	54.1703793998931	-0.102151550329781	0.163845709457175	-0.62346185730595	0.5329810598911	0.857863111898346
leptidea_sinapisG00000001743	123.917751094558	0.0823786981431825	0.244608219872558	0.336778127023295	0.736284162959598	0.933345891185851
leptidea_sinapisG00000000299	188.621225911605	-1.0415716582783	0.62308413962141	-1.67163885588737	0.0945955578830266	0.517029379331165
leptidea_sinapisG00000013494	22.1220342345049	0.104320301059888	0.244248894675652	0.4271065430958	0.669301727419719	0.911832524447393
leptidea_sinapisG00000000928	19.9408746752557	-1.50704166412805	0.455702802336768	-3.3070713113902	0.000942768886878897	0.0776454785808978
leptidea_sinapisG00000000924	19.1734515325973	0.105567517432547	0.235560105936103	0.448155331791128	0.654041097286645	0.906601661263777
leptidea_sinapisG00000000295	145.929438287217	-0.0515998618151296	0.40846444539438	-0.126326446271986	0.899473522852103	0.972780877296952
leptidea_sinapisG00000000296	47.4158776893111	-0.158528904485589	0.599405071324365	-0.26447708247667	0.791412321828812	0.946937023830372
leptidea_sinapisG00000010942	123.912921335552	-0.0563785175284116	0.203981151612	-0.276390818871594	0.782247907664233	0.945404094245487
leptidea_sinapisG00000008524	49.696490419344	-0.280154145447348	0.253207530771283	-1.10642106336247	0.268544312793044	0.711338250606447
leptidea_sinapisG00000001485	55.6646490608969	-0.648290594760585	0.361748751946225	-1.79210181451284	0.0731166582991779	0.467820320058245
leptidea_sinapisG00000010512	32.1552650420116	0.120359654546182	0.330171730974171	0.364536522224544	0.715457406369527	0.929420532006411
leptidea_sinapisG00000010510	147.067990225017	0.0234783349618785	0.161904629468314	0.145013363972236	0.884700320399936	0.970371164596607
leptidea_sinapisG00000010516	23.0154306572285	-0.0180885194882983	0.189527877733268	-0.0954398883406226	0.923965434347674	0.980081000365005
leptidea_sinapisG00000010517	200.935897084215	0.238355408064941	0.212039716986242	1.124107367491	0.260967480175283	0.705938226539838
leptidea_sinapisG00000010514	55.1987597711188	0.186191529202919	0.295505517361744	0.630078012976632	0.528643544251095	0.857863111898346
leptidea_sinapisG00000010515	67.4535757586848	0.114126585431522	0.212554764093989	0.536927910875039	0.5913174106534	0.881904827788255
leptidea_sinapisG00000010518	65.9225866270024	-0.399790366305689	0.813686299367565	-0.491332306585996	0.623191433679147	0.895344066636687
leptidea_sinapisG00000014924	20.8494201057947	-0.963900468730712	0.99944143724185	-0.964439168532755	0.334825792811568	0.755769814835388
leptidea_sinapisG00000001528	10.7466162921585	-0.742297545088796	0.313659610178779	-2.36657038713306	0.0179537599551833	0.285954431286193
leptidea_sinapisG00000001525	43.730480545182	-0.32677635818311	0.320014915064359	-1.0211285249545	0.307193550133966	0.743166994213905
leptidea_sinapisG00000001526	245.092315541207	-0.16245883879426	0.25993841173346	-0.624989733956074	0.531977795948853	0.857863111898346
